hash,perplexity
1,3.343746105465845
2,4.198767419416938
3,3.0474810241730896
4,5.943914504755426
5,3.9353772121294233
6,3.132170301961145
7,2.8621928633124307
8,3.0474810241730896
9,5.982223651702883
10,2.483766959590175
11,3.0008793044435356
12,9.35411877034734
13,3.4525934856812786
14,3.13613965286106
15,4.6721339146980565
16,3.8587421094964314
17,4.059342147154037
18,5.095879680986521
19,4.838693377697147
20,5.598539351325495
21,3.862178296360436
22,4.943576420855835
23,4.382641743690505
24,5.064122672538655
25,5.085558592872277
26,5.861190887808272
27,3.43799456628623
28,8.781511862686807
29,8.716596243868892
30,3.836549257282964
31,3.0474810241730896
32,6.292630737403794
33,2.483766959590175
34,3.0008793044435356
35,9.35411877034734
36,3.611891130802826
37,3.353360341629192
38,4.856444564136506
39,4.054091465508633
40,4.584732128273767
41,5.393904342489003
42,5.045558503690926
43,5.8953281218470055
44,4.123139109544752
45,5.209211164670087
46,4.799866494352024
47,5.643195237572831
48,5.334846070277344
49,6.266442929676644
50,3.43799456628623
51,5.840876080595609
52,6.175880552753834
53,5.876197370602967
54,6.437022738104333
55,5.926825732380669
56,6.342579960897059
57,5.876197370602967
58,6.437022738104333
59,6.010830848443842
60,6.413031825753387
61,5.960359082804227
62,6.5054998921707945
63,7.477343897404844
64,5.6622014741674995
65,5.925157410710026
66,5.6622014741674995
67,2.8994764604664054
68,3.290688421005573
69,4.577238858573666
70,4.374006324376349
71,3.6279154552941786
72,4.88218117271981
73,5.147993371327984
74,5.147320103752176
75,5.208923354632838
76,5.219459259125641
77,4.732251854127368
78,2.8205099413833987
79,2.336147866933139
80,4.285189902688643
81,4.392036125408874
82,7.101468216884321
83,8.90881218446992
84,7.208233865091715
85,3.8916267652719827
86,3.5531691510985457
87,4.034570333528864
88,7.533052854698442
89,5.134781609940237
90,5.505524952080819
91,5.901147170234495
92,7.358302540722868
93,6.920890764815689
94,7.099371739166819
95,6.011254174896805
96,11.753796807945262
97,3.343746105465845
98,3.0474810241730896
99,3.2139458348408096
100,5.583876072373657
101,4.615917129441035
102,3.0474810241730896
103,6.392253815693894
104,2.483766959590175
105,3.0008793044435356
106,9.35411877034734
107,3.711761936002675
108,3.4764772830118837
109,5.268894422546547
110,4.160685851328144
111,4.872656705946629
112,5.60016002080164
113,5.1909699718545035
114,5.9640604836520605
115,4.737154606768459
116,5.858626229394482
117,5.186512029745845
118,6.236084759659406
119,5.945310125096846
120,6.542069680903873
121,3.43799456628623
122,3.770613762485644
123,3.508522680903263
124,3.2199576577407254
125,10.490342561198867
126,2.181902898405599
127,4.172702965736322
128,33.7719106533716
129,6.956165839250983
130,4.638290177730277
131,5.935686987597927
132,3.701979193475134
133,3.507518904527162
134,5.094727330842968
135,4.790506626435016
136,3.8818546358547583
137,13.096682109381403
138,2.4727862047856797
139,3.1355643473509596
140,4.553151411332063
141,4.544191175321562
142,2.965608823562305
143,3.9714592239810833
144,5.839274077922487
145,4.0770147698564525
146,5.153614366392328
147,3.971221112476132
148,5.475625868818519
149,3.9403326599036648
150,5.052270381882791
151,6.30978707187498
152,4.1549502864775425
153,11.849323121006123
154,14.317936036570263
155,5.3703326355532495
156,2.903108626978708
157,5.107548065599492
158,5.026430215425156
159,5.181158850345818
160,3.343746105465845
161,4.821886588751272
162,4.0876881234208025
163,3.9992931443494997
164,3.0474810241730896
165,5.943914504755426
166,3.074557887342967
167,13.97579963859272
168,10.412020354013167
169,4.058124215776949
170,4.058124215776949
171,10.58888777106354
172,5.643131321384684
173,7.306130957433144
174,6.6569306985437064
175,3.343746105465845
176,4.000115300733548
177,4.693836157853842
178,2.992862221994879
179,4.685931646817765
180,3.4522465412456014
181,4.788514875331037
182,4.788514875331037
183,4.585257605503041
184,4.788514875331037
185,4.788514875331037
186,4.641914206894787
187,4.585257605503041
188,4.585257605503041
189,4.682752415575122
190,4.788514875331037
191,4.788514875331037
192,4.585257605503041
193,4.788514875331037
194,4.788514875331037
195,4.641914206894787
196,4.585257605503041
197,4.585257605503041
198,4.682752415575122
199,4.788514875331037
200,4.788514875331037
201,4.788514875331037
202,4.7746501279659395
203,4.7746501279659395
204,4.58050871223759
205,6.872946199697221
206,4.3364884230658785
207,4.784250524990365
208,5.173132794381491
209,4.663903857101006
210,7.067454162959345
211,7.271088482169385
212,4.951173907577365
213,3.9041378933927144
214,3.1216227308772613
215,2.339610623374052
216,3.4944682179166735
217,2.4974930384033445
218,3.2005680094274838
219,3.083920644191129
220,16.133212300565123
221,2.8621928633124307
222,5.38063793056222
223,4.669891804678778
224,4.601603828310296
225,11.474793824134375
226,8.674574798201043
227,8.674574798201043
228,3.276495153048647
229,3.276495153048647
230,3.276495153048647
231,3.3972904388487035
232,3.3320233136695148
233,3.276495153048647
234,3.276495153048647
235,3.276495153048647
236,3.3972904388487035
237,3.3320233136695148
238,3.276495153048647
239,3.276495153048647
240,3.3972904388487035
241,3.389283425785228
242,3.276495153048647
243,4.486239548055673
244,3.276495153048647
245,3.369340827653936
246,3.350129010637415
247,3.2516777191176103
248,3.276495153048647
249,3.276495153048647
250,3.276495153048647
251,3.276495153048647
252,3.4752117112634986
253,3.457252515837572
254,3.4082651731467353
255,4.486239548055673
256,3.3972904388487035
257,3.3320233136695148
258,5.135895222539554
259,2.7336062819584015
260,5.135895222539554
261,2.7336062819584015
262,5.135895222539554
263,2.7336062819584015
264,5.135895222539554
265,2.7336062819584015
266,4.502465005028392
267,2.7336062819584015
268,4.128073092777461
269,3.975072285760948
270,3.975072285760948
271,3.975072285760948
272,3.687096122655135
273,2.620548108925133
274,4.938855140200314
275,6.474687588551879
276,4.938855140200314
277,6.474687588551879
278,4.938855140200314
279,6.474687588551879
280,4.938855140200314
281,6.474687588551879
282,4.938855140200314
