hash,perplexity
1,2.948828218473243
2,4.579904753281896
3,3.257479089958779
4,6.000776370787535
5,6.104318536463175
6,4.001570662848925
7,2.8083543597667546
8,3.257479089958779
9,6.581791435557757
10,2.513885737942098
11,4.074355508279691
12,8.505225673050306
13,3.6250686088879647
14,3.5203971864873265
15,5.031260346694858
16,4.754775474606846
17,5.0239680248292595
18,5.438457710132952
19,5.3745677047691975
20,6.427862005947067
21,3.931387482737155
22,5.237358069707959
23,5.122590404453866
24,6.09215214978968
25,5.614579411569229
26,6.036128574578656
27,4.226356657278524
28,7.978973477961048
29,8.153665892209675
30,4.665166101017889
31,3.257479089958779
32,6.252096072795653
33,2.513885737942098
34,4.074355508279691
35,8.505225673050306
36,3.778414268504647
37,3.7149181709565338
38,5.214375317590122
39,4.870613845126293
40,5.403984790450113
41,5.587645173341875
42,5.52363295001685
43,6.535957613200666
44,4.19868118153707
45,5.518159739794913
46,5.81025677679129
47,6.361251085136283
48,5.885586005814752
49,6.503863032811134
50,4.226356657278524
51,6.534805262194915
52,7.031905847484908
53,6.509875650107075
54,6.856241394130016
55,6.565976454356658
56,6.864439002406288
57,6.509875650107075
58,6.856241394130016
59,6.701316837019017
60,6.984605740672453
61,6.644965795185436
62,6.975827393026887
63,7.404419172073353
64,6.001423445068516
65,5.9253607134091615
66,6.001423445068516
67,3.821465188034078
68,4.271756961874714
69,4.9684868789785215
70,5.32301828790346
71,4.7374977188720315
72,5.467185585679015
73,6.330511146591436
74,5.805867927346565
75,7.045858254983929
76,5.893177742965762
77,5.414647485003452
78,2.5439443359441793
79,3.60512575393624
80,4.577791939745445
81,4.742085677524901
82,7.540668782972963
83,10.442177429733801
84,8.48748414010251
85,4.457140061190841
86,4.433146087784426
87,4.7759600871666334
88,8.158408409257804
89,5.659607321838062
90,5.985503978105848
91,9.60714468093863
92,9.433824085524865
93,9.063276828172679
94,7.972334245285969
95,15.075743844447764
96,21.92736452242978
97,2.948828218473243
98,3.257479089958779
99,3.9310552562106786
100,6.162073960330567
101,8.49181586415654
102,3.257479089958779
103,6.7597082397610855
104,2.513885737942098
105,4.074355508279691
106,8.505225673050306
107,3.9573620938405485
108,3.9437849631248247
109,5.492053670900685
110,5.086686681677551
111,6.00202422702345
112,5.872089935749592
113,5.729496513691836
114,6.910062539660405
115,4.759988449547153
116,6.126253826899662
117,6.665951762882655
118,6.95382733905986
119,6.476298609190705
120,7.068124638782665
121,4.226356657278524
122,4.560188304941844
123,4.3428643953026285
124,4.319132597782933
125,11.123663546877987
126,3.4127075483191995
127,5.70419076693898
128,63.51009117969651
129,6.674421233976396
130,4.7384997276969525
131,5.966886206348729
132,4.597519828489912
133,4.48168503260646
134,5.106112679616312
135,4.989424211355248
136,4.709405304348222
137,12.373892131303855
138,3.211762118691599
139,5.643020749092075
140,5.760527226348568
141,6.133134827292422
142,4.062407572203086
143,4.617909181526795
144,6.2173141855468215
145,5.022891938505217
146,5.039618954844642
147,5.080864229961022
148,5.771222801929847
149,5.003932292732982
150,5.685430464096639
151,6.072710658875582
152,4.488407143438653
153,11.113689870693905
154,12.709401580206372
155,5.749853646303106
156,3.844888319724251
157,5.8168049836940305
158,5.735737738579825
159,7.401551830100874
160,2.948828218473243
161,6.0260360354668
162,5.097651058920293
163,5.030665085271046
164,3.257479089958779
165,6.000776370787535
166,3.887952198627166
167,11.310069430657606
168,10.565769081169146
169,5.422523788776399
170,5.422523788776399
171,10.149024931225004
172,5.799718469183419
173,7.231690496254235
174,6.931355515814294
175,2.948828218473243
176,5.088743717810496
177,5.023364018922034
178,3.785064597559268
179,6.572054205903095
180,4.2662331296576905
181,4.980759952314858
182,4.980759952314858
183,4.88652363066152
184,4.980759952314858
185,4.980759952314858
186,4.703970868503368
187,4.88652363066152
188,4.88652363066152
189,4.932253531626556
190,4.980759952314858
191,4.980759952314858
192,4.88652363066152
193,4.980759952314858
194,4.980759952314858
195,4.703970868503368
196,4.88652363066152
197,4.88652363066152
198,4.932253531626556
199,4.980759952314858
200,4.980759952314858
201,4.980759952314858
202,5.542878855083507
203,5.542878855083507
204,4.612747789167763
205,5.669868841583948
206,5.297530275998888
207,5.68479126493753
208,5.703953335485755
209,5.741467565254519
210,7.707179071351617
211,7.747040778861109
212,5.0222120321353785
213,4.6417968343101945
214,4.067444569433261
215,2.9413396976419053
216,4.341549731613748
217,3.4404745453498107
218,3.935488164504565
219,4.282281131076
220,16.61216479017159
221,4.348493289776067
222,5.209279928766856
223,6.58042704946992
224,5.982832684279635
225,17.58775908280777
226,10.6136807683076
227,10.6136807683076
228,3.87873533355397
229,3.87873533355397
230,3.87873533355397
231,3.8593922005939874
232,3.846629466370393
233,3.87873533355397
234,3.87873533355397
235,3.87873533355397
236,3.8593922005939874
237,3.846629466370393
238,3.87873533355397
239,3.87873533355397
240,3.8593922005939874
241,3.884649633989096
242,3.87873533355397
243,4.9652511514939635
244,3.87873533355397
245,4.082990894387403
246,4.146261217361405
247,3.8692112528587743
248,3.87873533355397
249,3.87873533355397
250,3.87873533355397
251,3.87873533355397
252,4.405545673187671
253,4.455368995338211
254,4.466171166534325
255,4.9652511514939635
256,3.8593922005939874
257,3.846629466370393
258,6.696260909691627
259,3.989397633792504
260,6.696260909691627
261,3.989397633792504
262,6.696260909691627
263,3.989397633792504
264,6.696260909691627
265,3.989397633792504
266,7.668563265400095
267,3.989397633792504
268,4.9734601139593995
269,5.151026337148813
270,5.151026337148813
271,5.151026337148813
272,4.615056168989133
273,3.671942711973735
274,5.459500407008298
275,4.785011691318193
276,5.459500407008298
277,4.785011691318193
278,5.459500407008298
279,4.785011691318193
280,5.459500407008298
281,4.785011691318193
282,5.459500407008298
283,4.785011691318193
284,2.948828218473243
285,2.948828218473243
286,5.9253607134091615
287,6.217549142179958
