hash,perplexity
1,16.794968568515333
2,11.956614557915088
3,232.5400720731967
4,36.02486407609171
5,17.80016986092683
6,17.50817539704878
7,43.62144439700782
8,232.5400720731967
9,34.00060229533306
10,67.2746080609823
11,15.125616181700293
12,23.644277623834643
13,29.781374925557444
14,31.815348838365228
15,18.27385500466082
16,28.10167000314676
17,28.62392449966414
18,18.410368289012837
19,17.171915807341108
20,17.40098442915434
21,26.194053976226304
22,27.405977171214584
23,21.605005745405254
24,17.963593806683644
25,24.335881047340845
26,50.454363754862825
27,43.18822067852667
28,36.56512505200538
29,33.2220063386393
30,37.00761158040481
31,232.5400720731967
32,45.2275865057698
33,67.2746080609823
34,15.125616181700293
35,23.644277623834643
36,29.630070970709987
37,31.57331047073687
38,18.41750165487675
39,27.99600998865093
40,28.3446189589395
41,18.453718805498035
42,17.22082600820886
43,17.45868955104245
44,26.345541345141473
45,27.498273342537818
46,21.39847165609262
47,18.20938101510085
48,24.49380677523813
49,49.01579099589876
50,43.18822067852667
51,20.250607891004407
52,20.032702266950675
53,22.311452043581983
54,21.9175539246578
55,21.903192626270997
56,21.544974501881306
57,21.80807834038139
58,21.46121988138585
59,21.41926471552184
60,21.118707900408353
61,21.331778411534767
62,21.041081463031162
63,163.94517051676718
64,55.17308701157593
65,5.9178455939034516
66,46.202197645715124
67,35.56922485914874
68,28.46318574831176
69,31.07833732300164
70,16.887212425789375
71,21.978112657294613
72,16.183881634046383
73,19.12983636344692
74,14.76266993559002
75,20.3427331927514
76,27.479815581072003
77,17.64253204029525
78,10.912950999124876
79,17.27559542533958
80,11.10685169349087
81,11.513845246044601
82,14.077056886626968
83,27.284467917508984
84,26.51318572483464
85,24.768914903444745
86,18.749259334972724
87,15.726619914997077
88,19.645006733531954
89,32.75679008307913
90,40.72019747666523
91,25.832853158652192
92,23.641638461068602
93,23.407768657971214
94,39.382722295584216
95,70.95756239200824
96,62.44074820392551
97,15.494065961050662
98,232.5400720731967
99,21.03040511982546
100,21.75187700098577
101,33.35830100343358
102,232.5400720731967
103,44.305498488580895
104,67.2746080609823
105,15.125616181700293
106,23.644277623834643
107,29.43212774420029
108,31.273044973654816
109,18.423874816878186
110,27.849645503034964
111,27.97975251927158
112,18.460023526621857
113,17.241417682135186
114,17.480590023114257
115,26.026569322685607
116,27.185243244978253
117,21.27529827513321
118,18.225035087398055
119,24.316118186571867
120,47.765765127711795
121,43.18822067852667
122,11.83578723389728
123,11.764460625189757
124,32.285462763483025
125,60.52998078972268
126,41.92714358619621
127,32.07097437506376
128,12.55811387233803
129,91.59238308275104
130,49.403545272312016
131,75.3322984448275
132,27.080834599379756
133,27.312228353921554
134,12.720061046032091
135,13.44576979659504
136,22.821314665126618
137,43.53736267720558
138,11.087141027554834
139,19.77483543363415
140,16.073390661590064
