hash,perplexity
1,12.90768349313374
2,2.8881983305263375
3,109.0170607541171
4,15.215360866270249
5,7.4973531914595934
6,12.305735755021125
7,12.430996547642549
8,109.0170607541171
9,16.72553246280202
10,29.971026470014042
11,3.5962178930967745
12,10.05975854405718
13,12.751741628120515
14,11.714731390450648
15,9.037657323067368
16,8.281406576112303
17,9.393233776020095
18,7.651374150361682
19,9.787491060850407
20,5.057418947352769
21,11.30366921212796
22,10.42109283118691
23,5.81860924807527
24,8.556917251371159
25,9.219989597348421
26,23.427550864911076
27,20.364160973387744
28,13.12357605190785
29,15.393699608297267
30,12.80447805685298
31,109.0170607541171
32,22.07293217162033
33,29.971026470014042
34,3.5962178930967745
35,10.05975854405718
36,12.430136058520889
37,11.363392813955057
38,9.572788202738
39,8.053093576792952
40,8.950959873635423
41,7.606541688445433
42,9.590838609862542
43,5.3539657419776265
44,12.994309087090441
45,11.731996877107365
46,6.490967681541981
47,9.478387392029022
48,10.310932070210866
49,23.119790587148138
50,20.364160973387744
51,5.2412558246574985
52,5.431958858280912
53,5.401385484385303
54,5.6408477189026724
55,5.290171031185257
56,5.576972955969052
57,5.369556316932774
58,5.651920345977243
59,5.32686594609348
60,5.603656303476108
61,5.404019813342328
62,5.6766002016858685
63,84.76618862594596
64,24.926455805345874
65,5.925313546561521
66,15.74066656146707
67,14.182726418694807
68,7.389496711554566
69,8.52814243522586
70,5.287958627832214
71,6.8800265095523745
72,4.645747457032204
73,5.788278038364638
74,3.4145791518619872
75,5.1682790847393
76,11.109578685045872
77,6.384631885952876
78,5.118379307646773
79,5.871134874920097
80,4.275394301927151
81,5.425915880403396
82,7.521312675091427
83,12.406325987932684
84,11.65208099881458
85,8.072997566345615
86,9.511497076626476
87,7.56405139901026
88,9.308857646466278
89,16.96065693792436
90,18.416103790189933
91,8.773420177466782
92,9.287571262605137
93,10.964203734997934
94,16.499930341166074
95,48.55720295795371
96,27.40366698091321
97,17.448409416975917
98,109.0170607541171
99,11.185210136561457
100,18.66952520279675
101,9.762172610155016
102,109.0170607541171
103,23.666953979710332
104,29.971026470014042
105,3.5962178930967745
106,10.05975854405718
107,13.098969150237114
108,12.152935502281027
109,9.59207318919708
110,8.488074048863416
111,9.749996687751821
112,8.121520167922656
113,9.930083274962186
114,5.752528826917121
115,12.913398882831034
116,11.707289580531219
117,6.500802224970367
118,9.512508111949185
119,10.328000669049647
120,23.482902100351644
121,20.364160973387744
122,2.5162181091562696
123,2.4634238096265064
124,20.576729545286977
125,33.81745447980682
126,35.39940575785191
127,20.956426279094945
128,11.239695536427737
129,27.622970342021627
130,24.189664854161396
131,20.251049589931498
132,12.74609635588316
133,12.733451441448127
134,4.065130566377506
135,4.299815712156665
136,8.008098607743298
137,35.16313375473644
138,5.266421990347137
139,10.861580655846431
140,9.806616605228337
141,10.463027322337236
142,6.917777291495533
143,4.129610256037014
144,3.918825222053992
145,4.331411332875109
146,4.184422571550095
147,4.806027720134797
148,5.46664605749583
149,2.1246204596655573
150,5.158947091951181
151,3.861936108754833
152,8.51461291868886
153,15.732520402371266
154,13.150619983119554
155,64.46200981420867
156,5.440093003565009
157,16.719085341306016
158,15.931976608503057
159,6.2466796064228545
160,15.013302671429122
161,9.168819954954271
162,3.2864139263200185
163,3.5259520306114895
164,109.0170607541171
165,16.63396714868992
166,12.441643601657214
167,11.123627130296635
168,10.575977177677776
169,10.69883200831218
170,11.371368238440981
171,14.936829472004176
172,2.6990326219138145
173,20.91194504445496
174,20.00094785664494
175,14.943384355207352
176,3.9523767451583067
177,14.660589319519394
178,4.214373465362235
179,3.2383630024473335
180,3.046383763468257
181,2.8343803047826763
182,2.854686558040944
183,2.7945403326587286
184,2.9143147538537786
185,2.992710192435867
186,2.9962804029185404
187,2.754801345284679
188,2.7549103481478587
189,2.898715855932678
190,2.863425872513995
191,2.8772987231427414
192,2.821026416546861
193,2.944179457059135
194,3.0233782599665115
195,3.025501696844065
196,2.7809107911472593
197,2.781020827117367
198,2.9272614603938436
199,2.92948090347872
200,2.9293169017424847
201,2.9606221828504373
202,3.448562704781893
203,3.448562704781893
204,2.6457386936767557
205,2.77760270288173
206,5.890570676198915
207,3.6375979598143995
208,4.03228524147241
209,3.818162244388675
210,3.1150850198953943
211,3.9240513430366097
212,5.4250721397504735
213,3.4068649998045495
214,10.885358882964642
215,9.328786898741598
216,33.87680962823714
217,41.59510138563026
218,15.345712035899213
219,20.8513621730031
220,58.10440860848799
221,208.37506528430282
222,139.809232152056
223,5.449437160894733
224,5.621676975650132
225,27.42476807191758
226,14.755468905704653
227,14.77099752093549
228,3.5425938581874017
229,3.6042743812205478
230,3.5928280612842016
231,3.842551628364029
232,4.627330585865118
233,3.439752521639555
234,3.5249780392701746
235,3.513783986607203
236,3.806085857483095
237,4.318295353828873
238,3.47880177617129
239,3.5368951527963004
240,3.8287224081597087
241,4.244620468933326
242,3.73677790280886
243,3.548258141448362
244,3.609783589839459
