hash,perplexity
1,2.1519626067672384
2,2.077888578579906
3,3.2972436826625566
4,2.8645128333141257
5,2.061291619987567
6,2.135083841239329
7,2.2450778038064287
8,3.2972436826625566
9,2.90142722460856
10,1.8029222763346358
11,1.8797420643862441
12,2.6978038534733613
13,1.8599319816947177
14,1.760273646256919
15,2.085191384215189
16,2.311263851205502
17,2.3763192933604596
18,2.1971685978670847
19,2.116504482940136
20,2.1274357471071954
21,1.9343241790198162
22,2.6106288757208356
23,2.419144811013015
24,2.5330455006150716
25,2.8823879959876835
26,3.0751684895199967
27,2.2969391521457756
28,2.695625939201104
29,2.302275368954346
30,3.918027564674867
31,3.2972436826625566
32,2.512637468852386
33,1.8029222763346358
34,1.8797420643862441
35,2.6978038534733613
36,1.9063503032961187
37,1.8181772593804377
38,2.14860405327096
39,2.363879195674181
40,2.5552480638017725
41,2.2649686164233738
42,2.1652558650887204
43,2.182695095099566
44,2.0942745951779496
45,2.92837147175256
46,2.603787264805838
47,2.800320152614776
48,3.199888291206816
49,3.205245166032787
50,2.2969391521457756
51,2.3171723344473274
52,2.2462999727297635
53,2.384170383770793
54,2.3107537450758593
55,2.2815005943020683
56,2.2197659070297067
57,2.384170383770793
58,2.3107537450758593
59,2.281296674231238
60,2.221277085979095
61,2.3807807985603557
62,2.3097533358735753
63,3.1622145600908977
64,2.5549455778290904
65,5.926088594261752
66,2.5549455778290904
67,2.0290401445504505
68,2.4457671059486255
69,2.5927624610034266
70,2.107998859747131
71,2.0895726456476393
72,2.276068264791358
73,2.230291807069381
74,2.220966713700725
75,2.4674961473208814
76,3.2093604025859417
77,2.5956245877991515
78,1.8917486638869485
79,1.7087382939595592
80,2.0957319599541075
81,2.067385886857709
82,2.580598351100755
83,2.2973083547787065
84,2.242519602166604
85,1.9353215148294065
86,4.262625797618454
87,4.591355949406033
88,3.4156150590433634
89,2.484447724724073
90,2.5018938629350846
91,4.073549457759745
92,4.332787148467525
93,4.23454329001812
94,2.362945303092358
95,11.584427915245241
96,9.046539573840043
97,2.1519626067672384
98,3.2972436826625566
99,2.2166690135901757
100,3.093814723781824
101,5.5601252119004805
102,3.2972436826625566
103,2.7460963937694096
104,1.8029222763346358
105,1.8797420643862441
106,2.6978038534733613
107,2.0437673939082552
108,1.989677285863961
109,2.208186099135574
110,2.5264475583574577
111,3.0989729843886087
112,2.4398940358555747
113,2.3432985827689556
114,2.2319093050007703
115,2.2005235563366745
116,3.233279915695689
117,3.227201098765669
118,3.054719945977345
119,3.5019469136895798
120,3.6484743181182884
121,2.2969391521457756
122,1.9934882498480773
123,1.9928117462523038
124,2.4080188348152674
125,3.426346850865537
126,2.7565187950434544
127,1.9701794260487009
128,38.29825593195543
129,2.4281567041689875
130,2.0161793197184834
131,2.271446473169348
132,2.3306003462087235
133,2.330432018123038
134,2.1336485193753085
135,2.031038330610378
136,2.25036159827901
137,4.64250034301969
138,1.7588387513519868
139,2.984473976007038
140,2.5001470586803753
141,2.5992506311207517
142,2.1237729158182623
143,2.132736789013205
144,2.2311961628358574
145,2.233323732703994
146,2.085960992537578
147,1.9927781215872524
148,1.9548353672683685
149,1.8975819568893153
150,2.1438907851477915
151,2.357051662173952
152,2.078471099514737
153,3.921106609811673
154,4.71291165674619
155,12.135483537376944
156,2.077182824279577
157,2.4068378820230327
158,2.288410387291672
159,2.6273068731775977
160,2.1519626067672384
161,2.937602396278339
162,2.2487795604822356
163,2.2997389572232008
164,3.2972436826625566
165,2.8645128333141257
166,2.1619748082875354
167,2.473182008179705
168,2.357880677641978
169,2.2944237368651836
170,2.2944237368651836
171,3.8737410136181207
172,4.372600617664074
173,2.485774465919316
174,2.410663635852225
175,2.1519626067672384
176,2.2705220883863713
177,2.41862345614328
178,1.9980511283515516
179,2.798679357122338
180,2.019845711690129
181,2.5954200281603246
182,2.5954200281603246
183,2.5740645703761493
184,2.5954200281603246
185,2.5954200281603246
