hash,perplexity
1,57.84134501671608
2,8.348406961232815
3,12551.92622577913
4,119.03395896527833
5,129.7001001500799
6,102.11875834435564
7,87.61358459348143
8,12551.92622577913
9,176.1610022872028
10,369.7427814767436
11,27.87959526372556
12,96.85336022127453
13,100.52552664519622
14,97.82590606616745
15,43.90235558577467
16,30.140704189762282
17,50.10829340704397
18,39.80022791727644
19,85.20659495138477
20,16.946882081078392
21,70.83569372370357
22,60.306944934165806
23,39.65245949430465
24,38.69254576340791
25,45.4033840809045
26,219.25661498936904
27,219.7421220045884
28,48.18356043348426
29,71.33200877838419
30,81.10805276387089
31,12551.92622577913
32,187.38350456944647
33,369.7427814767436
34,27.87959526372556
35,96.85336022127453
36,95.7101577036333
37,92.07806206666451
38,45.54833350019251
39,29.79506478417576
40,48.089140057566745
41,39.53383299280267
42,83.14822436192276
43,18.41336876375315
44,70.98179547451086
45,60.507616442336996
46,40.657397770984176
47,39.27211130406219
48,45.912351775765934
49,211.9606020419863
50,219.7421220045884
51,22.673488294852245
52,23.82344576003498
53,20.949445511670966
54,23.72143611029049
55,19.93155554579038
56,22.174678072023653
57,22.145142746230096
58,24.407834283593303
59,20.769218325818546
60,22.945854606998736
61,22.990223016915873
62,25.178614135755318
63,691.8400627416048
64,669.8030576356648
65,5.925629896914852
66,226.81348033553726
67,128.31639552910866
68,38.21784552306584
69,53.37310713341337
70,22.5649620832841
71,37.02797689361293
72,20.958351350830867
73,22.941538666393047
74,5.634422076598104
75,11.738680368852057
76,74.11095397979928
77,18.388770849633936
78,45.12864811832691
79,54.777253609816725
80,17.9263094114422
81,23.75886471563511
82,31.566576185909803
83,73.30820967132247
84,77.16437440853419
85,22.699818760988038
86,16.614734132295208
87,11.027547645720283
88,44.10404007150782
89,109.43506183552398
90,144.49695778117496
91,72.57532362885384
92,74.01455983179102
93,83.30227073757352
94,199.42062640751365
95,889.4140020991249
96,310.28221852365186
97,73.15903112277117
98,12551.92622577913
99,96.80287703539084
100,199.2206344025166
101,54.54496782372161
102,12551.92622577913
103,206.74246377103134
104,369.7427814767436
105,27.87959526372556
106,96.85336022127453
107,103.43092445382581
108,101.45433285349455
109,46.971225132281475
110,32.61921540982216
111,58.80396013989929
112,44.92650440741216
113,89.52472862294479
114,20.480367411660495
115,74.87283085801855
116,63.25564042130338
117,37.33395679521987
118,41.283409748529785
119,48.188269530101685
120,213.21283308538383
121,219.7421220045884
122,4.180157748920647
123,4.185768471183173
124,242.8148639124612
125,347.4397226344024
126,831.6225824124477
127,290.5015798204963
128,159.34567674009145
129,273.9942740004175
130,425.01277413550656
131,215.9447800282801
132,133.3135602938872
133,129.3891281340701
134,13.244960227439467
135,13.961082822617893
136,49.24300321634537
137,203.7083995527482
138,44.34132068942347
139,57.60190160630954
140,112.96841626154225
141,125.9260398729897
142,55.26098043798668
143,19.44370130651736
144,9.700282894456379
145,24.071075605164335
146,14.577362693979941
147,31.221475973166246
148,32.65468876134362
149,4.0975191784465625
150,23.780175030187742
151,11.658738361403543
152,78.49264919055732
153,59.78546501631782
154,39.112520248204035
155,2993.597255098676
156,24.63678206094641
157,122.4315889790839
158,120.53570785542166
159,9.342678373728537
160,49.92122364861378
161,30.052157764429673
162,10.882522593214011
163,11.777824679389397
164,12551.92622577913
165,110.33238158312889
166,113.01188072090689
167,63.18022821826591
168,52.65057920840021
169,64.60819486271092
170,70.55817036992208
171,53.51014459156131
172,4.103409641716794
173,175.74493780142285
174,145.5362294002796
175,60.97433477364223
176,15.344955118456637
177,87.67279320770352
178,12.077321494682801
179,5.424119183125609
180,5.111605392664341
181,7.027335182824242
182,7.0297874151323985
183,6.779934545857407
184,7.1923186681950035
185,7.13341769881543
186,6.727801125806926
187,6.744468071425729
188,6.754077242199049
189,7.004906951775218
190,6.99693444492951
191,6.998675515731196
192,6.751904958046303
193,7.161204200335041
194,7.102558040621617
195,6.699987067845753
196,6.716582486966884
197,6.726154553585652
198,6.975293287598364
199,8.24215075075486
200,8.26416499957062
201,8.413201052993445
202,9.548779842753602
203,9.548779842753602
204,6.63768548969238
205,4.9319992336848335
206,18.936968558126573
207,8.114388337744918
208,9.661768330859417
209,7.946987455217168
210,5.766237738925443
