hash,perplexity
1,66.85204964525474
2,9.531374046710042
3,12551.92622577913
4,136.31926856014118
5,173.0494195656461
6,110.26201209476623
7,144.92989898349975
8,12551.92622577913
9,184.10022585087208
10,389.0931260339299
11,35.98815577638291
12,101.36868582969055
13,119.19358265040857
14,111.80116714588638
15,53.63620510272755
16,34.18354135328777
17,60.02072527366796
18,42.39797721841551
19,98.55243696069977
20,15.941189471827872
21,85.50518627854512
22,94.33674121202421
23,63.363987376989314
24,55.65190147539307
25,68.87419951429402
26,276.7530697119312
27,231.121418320825
28,51.56583384477354
29,74.86480316485637
30,123.37284624671241
31,12551.92622577913
32,192.6829260865166
33,389.0931260339299
34,35.98815577638291
35,101.36868582969055
36,112.27368060340348
37,103.91487050476005
38,53.76115951265226
39,33.47610848329529
40,56.1673712429052
41,39.329299239792405
42,95.25912185837815
43,17.17086286746772
44,86.43504676995765
45,94.58319599516226
46,64.8335121730067
47,56.57894213102118
48,69.66204441547151
49,269.0136128666286
50,231.121418320825
51,26.605485836403414
52,27.104294456516534
53,22.746002070711363
54,26.987343632446738
55,23.293675520343943
56,26.04573655441747
57,25.216879533462755
58,27.99802830060035
59,24.50424336892578
60,27.18208038885541
61,26.45322462665995
62,29.151504446426937
63,761.7723930172466
64,669.8030576356648
65,5.925629896914852
66,226.81348033553726
67,144.31581454594954
68,47.72246869921963
69,62.84654883480104
70,27.53861743292265
71,45.770507965459515
72,21.364963167163904
73,26.456207351061853
74,8.020201785214951
75,14.122048411524377
76,81.112726233639
77,24.340458148191523
78,47.80871782902923
79,63.38078404350811
80,16.94772954094064
81,27.35922541649322
82,38.71373521951763
83,85.66074659491501
84,90.43060435540977
85,32.69596457713309
86,19.25506656115942
87,14.052662338927263
88,50.24497263930154
89,129.8405362231085
90,147.38961812677354
91,87.00511890706589
92,108.34717436816867
93,121.78338223331532
94,211.65453721323797
95,889.4140020991249
96,301.12557920027854
97,84.55597253495384
98,12551.92622577913
99,103.41999017734481
100,227.96892858152125
101,84.88233937520116
102,12551.92622577913
103,229.29395021079466
104,389.0931260339299
105,35.98815577638291
106,101.36868582969055
107,121.96661000686804
108,115.33028344194068
109,55.29491912163537
110,36.85366590026918
111,69.5123615328882
112,47.70969817607398
113,103.09807353188684
114,20.112199866527924
115,90.53406925631083
116,97.5493816007885
117,59.83897256496272
118,58.907870549337034
119,72.27339957448392
120,268.81711926943933
121,231.121418320825
122,5.256664963957221
123,5.425828217703511
124,233.58807809778693
125,368.6449858068373
126,954.9496387119202
127,312.9486617629234
128,192.66743597799456
129,303.6149533969093
130,465.33883242766717
131,234.93553436808847
132,172.83938489462787
133,168.5485624644249
134,16.723380485019423
135,17.426568257902606
136,59.30782250817943
137,237.9612218132632
138,40.42414245916803
139,57.346758283059316
140,125.46990360727385
141,138.89048164081458
142,58.48813903457128
143,23.3893792558937
144,10.742931644856052
145,23.956106362626553
146,15.697280987089956
147,35.19565628476511
148,39.191827532267475
149,4.302673698696309
150,35.732940231699445
151,14.930989293708437
152,86.85387052133999
153,77.54745794221182
154,52.76278091589919
155,2993.597255098676
156,25.92594538920768
157,128.87422684750848
158,127.8363861914319
159,14.228519299278759
160,57.698107136763625
161,35.09474438244221
162,11.42607777338977
163,13.56548701279267
164,12551.92622577913
165,107.28488968036883
166,125.2324641552787
167,82.92468956135417
168,66.05923373504227
169,82.35431840599402
170,92.81782190790452
171,61.42493046095465
172,4.4210852437985215
173,206.3798024848976
174,171.2873211672121
175,70.47312563507178
176,17.008119473906667
177,98.0453800539628
178,17.293154099282493
179,7.302855659357115
180,4.93002254064689
181,6.965899642579121
182,7.0369005666404645
183,7.223792154897688
184,7.4289253106160364
185,7.283295498396733
186,7.052649566940124
187,7.188910707451613
188,7.203093009661588
189,7.089945517412372
190,6.9531476178434
191,7.037955724270765
192,7.211155247728723
193,7.415325654551266
194,7.269962437468695
195,7.040312047260485
196,7.176334819980314
197,7.190492312445956
198,7.077261125555048
199,7.548406093503796
200,8.239829345494885
201,8.299888575231506
202,11.280042231748451
203,11.280042231748451
204,7.841174419167226
205,6.041466491401355
206,22.00371468562907
207,9.627999439613879
208,11.978964466191336
209,10.335237659872075
210,6.8856161277476655
211,11.413807663978737
212,15.41717236415404
213,13.564695936861568
214,157.4193175008538
215,276.48058019114404
216,803.8726369751274
217,857.5964064755494
218,348.9023781916859
219,145.59453218179294
220,588.6911044630974
221,2562.754746246579
222,934.6672610182767
223,34.590515058205895
224,36.43837838431195
225,260.74876158179995
226,256.7685934513476
227,253.2917990323193
228,13.904582683965396
229,15.123835380796525
230,15.18779674396407
231,16.865719418225925
232,24.4999427818713
233,13.308655731692932
234,14.500731900854573
235,14.562053786068091
236,16.378347189007496
237,19.307308251314595
238,14.225616139064266
239,15.001515212997653
240,16.607146595780872
241,18.403370210003295
242,15.8645080831584
243,14.819423959610289
244,15.119948017329312
245,15.342217157807596
246,14.047912028229897
247,14.745959292653675
248,14.598861042653319
249,13.965366501789362
250,15.473495024054904
251,14.776343587462993
252,14.610686313191655
253,13.699854510693045
254,14.42549589393857
255,14.56510924730116
256,16.64209012823435
257,20.215097013056447
258,8.414760501356685
259,4.410344149631113
260,9.031216593988393
261,4.410344149631113
262,15.378385429980604
263,4.410344149631113
264,8.340930382750493
265,4.410344149631113
266,17.679926450189516
267,4.410344149631113
268,619.9306939744564
269,583.9902311901374
270,627.9919583562692
271,620.9027541710924
272,537.4624285725964
273,244.54003680706222
274,152.0600720535989
275,70.68363666376004
276,198.75349566383667
277,70.68363666376004
278,179.49294936679505
279,70.68363666376004
280,127.02422646897406
281,70.68363666376004
282,152.84915376399522
283,70.68363666376004
284,100.61139288017712
285,13.439671180851196
286,5.925629896914852
287,6.327990602661358
288,8.244516349310143
289,9.428890708589357
290,6.415750830457581
291,17.152217645086484
292,598.6512157536675
293,558.0551808422853
294,601.9329763347013
295,594.6876786448508
296,105.51015429036183
297,139.53790359613276
298,152.69665893534454
299,105.73310237714958
300,172.03409937139975
301,357.14174340150856
302,977.4749331922864
303,93.96990977270258
304,254.77423890549682
305,283.5555481461116
306,285.76417953229736
307,2555.6331214551433
308,87.12924088594248
309,81.85979989998646
310,65.95244449399615
311,84.11807866442021
312,10.89786729734251
313,9.720856127694603
314,8.441049159321759
315,31.475414740918886
316,720.1984471744164
317,334.7125769199167
318,631.0408191174959
